customer_id,counterparty_id,n_txn,total_value,n_alerts,n_claims
CUST00039,CPTY00215,1,2157.5,0.0,0.0
CUST00039,CPTY00228,1,52375.63,0.0,0.0
CUST00039,CPTY00233,1,13033.97,0.0,0.0
CUST00039,CPTY00238,1,1196934.13,0.0,0.0
CUST00039,CPTY00248,1,151838.35,0.0,0.0
CUST00040,CPTY00005,1,18515.22,0.0,0.0
CUST00040,CPTY00007,1,29755.12,0.0,0.0
CUST00040,CPTY00009,1,9457.89,0.0,0.0
CUST00040,CPTY00026,1,13672.79,0.0,0.0
CUST00040,CPTY00032,1,89021.29,0.0,0.0
CUST00040,CPTY00040,1,158296.71,0.0,0.0
CUST00040,CPTY00043,1,20678.99,1.0,0.0
CUST00040,CPTY00044,1,92625.13,0.0,0.0
CUST00040,CPTY00050,1,24882488.13,0.0,0.0
CUST00040,CPTY00053,1,2111.39,0.0,0.0
CUST00040,CPTY00056,1,10860.48,0.0,0.0
CUST00040,CPTY00074,1,88710.48,0.0,0.0
CUST00040,CPTY00076,1,224777.53,0.0,0.0
CUST00040,CPTY00083,2,27263.300000000003,2.0,1.0
CUST00040,CPTY00088,1,5672.59,0.0,0.0
CUST00040,CPTY00090,1,13271.47,0.0,0.0
CUST00040,CPTY00099,1,88060.77,1.0,0.0
CUST00040,CPTY00100,1,668427.66,0.0,0.0
CUST00040,CPTY00103,1,996776.42,0.0,0.0
CUST00040,CPTY00131,1,322.7,0.0,0.0
CUST00040,CPTY00133,1,868518.55,0.0,0.0
CUST00040,CPTY00138,1,10541.39,0.0,0.0
CUST00040,CPTY00142,1,6582.64,0.0,0.0
CUST00040,CPTY00153,1,14401.21,0.0,0.0
CUST00040,CPTY00164,1,75504.8,0.0,0.0
CUST00040,CPTY00174,1,56644.88,0.0,0.0
CUST00040,CPTY00183,1,534125.35,0.0,0.0
CUST00040,CPTY00199,1,16941.92,0.0,0.0
CUST00040,CPTY00210,1,13958.93,0.0,0.0
CUST00040,CPTY00218,1,8861.44,0.0,0.0
CUST00040,CPTY00220,1,108353.61,0.0,0.0
CUST00040,CPTY00221,1,2546.98,0.0,0.0
CUST00040,CPTY00233,1,28991.87,0.0,0.0
CUST00040,CPTY00236,1,277757.09,0.0,0.0
CUST00040,CPTY00244,1,13768.42,0.0,0.0
CUST00040,CPTY00250,1,7697.8,0.0,0.0
CUST00040,CPTY00258,1,231528.64,0.0,0.0
CUST00041,CPTY00021,1,6876.3,0.0,0.0
CUST00041,CPTY00037,1,6763.05,0.0,0.0
CUST00041,CPTY00041,1,344.46,0.0,0.0
CUST00041,CPTY00051,1,13329.81,0.0,0.0
CUST00041,CPTY00053,1,1160.21,0.0,0.0
CUST00041,CPTY00059,1,214846.32,0.0,1.0
CUST00041,CPTY00061,1,28887.33,0.0,0.0
CUST00041,CPTY00065,1,16786.04,0.0,0.0
CUST00041,CPTY00087,1,881307.57,0.0,0.0
CUST00041,CPTY00090,1,772609.05,1.0,0.0
CUST00041,CPTY00091,1,3426.11,0.0,0.0
CUST00041,CPTY00098,1,16278.61,0.0,0.0
CUST00041,CPTY00102,1,132629.55,0.0,0.0
CUST00041,CPTY00110,1,1767.34,0.0,0.0
CUST00041,CPTY00116,1,29758.88,0.0,0.0
CUST00041,CPTY00129,1,2195884.68,0.0,0.0
CUST00041,CPTY00144,1,78040.58,0.0,0.0
CUST00041,CPTY00145,1,6623.55,0.0,0.0
CUST00041,CPTY00146,1,302.79,0.0,0.0
CUST00041,CPTY00165,1,327142.26,0.0,0.0
CUST00041,CPTY00166,1,461680.65,0.0,0.0
CUST00041,CPTY00167,1,11111.87,0.0,0.0
CUST00041,CPTY00178,1,24112.45,0.0,0.0
CUST00041,CPTY00185,1,15383.96,0.0,0.0
CUST00041,CPTY00186,1,174841.24,0.0,0.0
CUST00041,CPTY00213,1,1759.26,0.0,0.0
CUST00041,CPTY00224,1,49978.06,0.0,0.0
CUST00041,CPTY00227,1,29407.18,0.0,1.0
CUST00041,CPTY00229,1,137190.13,0.0,0.0
CUST00041,CPTY00236,1,16023.07,0.0,0.0
CUST00041,CPTY00238,1,1612968.71,0.0,0.0
CUST00041,CPTY00239,2,9916853.46,0.0,0.0
CUST00041,CPTY00243,1,2915053.95,1.0,0.0
CUST00042,CPTY00003,1,1425.96,0.0,0.0
CUST00042,CPTY00007,1,32107.99,0.0,0.0
CUST00042,CPTY00015,1,195283.32,0.0,0.0
CUST00042,CPTY00017,1,4698.39,0.0,0.0
CUST00042,CPTY00018,1,636779.25,1.0,0.0
CUST00042,CPTY00024,1,10976.21,0.0,0.0
CUST00042,CPTY00029,1,323852.08,0.0,0.0
CUST00042,CPTY00032,1,2684.25,0.0,0.0
CUST00042,CPTY00044,1,35520.71,0.0,1.0
CUST00042,CPTY00063,1,1506.9,0.0,0.0
CUST00042,CPTY00064,1,14060.46,0.0,0.0
CUST00042,CPTY00066,1,118143.77,0.0,0.0
CUST00042,CPTY00079,1,349464.66,0.0,0.0
CUST00042,CPTY00080,1,109916.46,0.0,0.0
CUST00042,CPTY00082,1,4477.96,0.0,0.0
CUST00042,CPTY00109,1,9220.7,0.0,1.0
CUST00042,CPTY00113,1,5308.76,0.0,0.0
CUST00042,CPTY00118,1,2802.01,0.0,0.0
CUST00042,CPTY00137,1,9339.93,0.0,0.0
CUST00042,CPTY00142,1,1250712.83,1.0,0.0
CUST00042,CPTY00150,1,592149.52,1.0,0.0
CUST00042,CPTY00155,1,3971.65,1.0,0.0
CUST00042,CPTY00161,1,15561267.72,1.0,0.0
CUST00042,CPTY00172,1,313513.31,0.0,0.0
CUST00042,CPTY00176,1,180254.24,0.0,0.0
CUST00042,CPTY00178,1,370557.43,0.0,0.0
CUST00042,CPTY00179,1,8028.82,0.0,0.0
CUST00042,CPTY00196,1,4084.28,0.0,0.0
CUST00042,CPTY00197,1,362505.32,0.0,0.0
CUST00042,CPTY00223,1,25844.07,0.0,0.0
CUST00042,CPTY00224,1,2662.06,1.0,1.0
CUST00042,CPTY00257,1,15182.77,1.0,0.0
CUST00043,CPTY00005,1,56066.31,0.0,0.0
CUST00043,CPTY00011,1,176508.97,1.0,0.0
CUST00043,CPTY00017,1,6851.91,0.0,0.0
CUST00043,CPTY00037,1,149870.47,0.0,0.0
CUST00043,CPTY00041,1,6283159.25,0.0,0.0
CUST00043,CPTY00042,1,254831.32,0.0,0.0
CUST00043,CPTY00046,1,984.13,1.0,0.0
CUST00043,CPTY00101,1,1262019.13,0.0,0.0
CUST00043,CPTY00107,1,1879.17,0.0,0.0
CUST00043,CPTY00108,1,529659.27,0.0,0.0
CUST00043,CPTY00109,1,15887.38,0.0,0.0
CUST00043,CPTY00116,1,894930.95,1.0,0.0
CUST00043,CPTY00151,1,329279.96,0.0,0.0
CUST00043,CPTY00152,1,506434.54,0.0,0.0
CUST00043,CPTY00156,1,15628.97,0.0,0.0
CUST00043,CPTY00158,2,49629.77,0.0,0.0
CUST00043,CPTY00172,1,21414.57,1.0,0.0
CUST00043,CPTY00173,1,50706.3,0.0,0.0
CUST00043,CPTY00175,1,26338.49,0.0,0.0
CUST00043,CPTY00240,1,371667.08,0.0,0.0
CUST00043,CPTY00247,1,11636.44,0.0,0.0
CUST00043,CPTY00259,1,130911.0,0.0,0.0
CUST00044,CPTY00001,1,6972.58,0.0,0.0
CUST00044,CPTY00020,1,16036.28,0.0,0.0
CUST00044,CPTY00023,1,17194.89,0.0,0.0
CUST00044,CPTY00030,1,9401.67,0.0,0.0
CUST00044,CPTY00031,1,14749.53,0.0,0.0
CUST00044,CPTY00032,1,82856.24,0.0,0.0
CUST00044,CPTY00046,1,21181.72,0.0,0.0
CUST00044,CPTY00048,2,53720.3,0.0,0.0
CUST00044,CPTY00049,1,158356.55,0.0,0.0
CUST00044,CPTY00064,1,4356.15,0.0,0.0
CUST00044,CPTY00090,1,20870.43,1.0,0.0
CUST00044,CPTY00093,1,324806.68,0.0,0.0
CUST00044,CPTY00101,1,13531.39,0.0,0.0
CUST00044,CPTY00124,1,11686.56,0.0,0.0
CUST00044,CPTY00128,1,911735.37,0.0,0.0
CUST00044,CPTY00134,1,6140397.39,0.0,0.0
CUST00044,CPTY00136,1,3918.8,0.0,0.0
CUST00044,CPTY00140,1,130467.07,1.0,0.0
CUST00044,CPTY00142,1,2431.84,0.0,0.0
CUST00044,CPTY00147,1,178055.51,0.0,0.0
CUST00044,CPTY00149,1,206.94,0.0,0.0
CUST00044,CPTY00168,1,9873356.17,0.0,0.0
CUST00044,CPTY00176,1,24448.98,0.0,0.0
CUST00044,CPTY00179,1,25151986.62,0.0,0.0
CUST00044,CPTY00186,1,15023.25,0.0,0.0
CUST00044,CPTY00217,1,32512.93,0.0,0.0
CUST00044,CPTY00220,1,174287.82,0.0,0.0
CUST00044,CPTY00244,1,746578.19,1.0,0.0
CUST00044,CPTY00256,1,57317.65,0.0,0.0
CUST00044,CPTY00257,1,73730.71,0.0,0.0
CUST00045,CPTY00038,1,1548.46,0.0,0.0
CUST00045,CPTY00050,1,6558.71,0.0,0.0
CUST00045,CPTY00053,1,9619953.26,0.0,0.0
CUST00045,CPTY00059,1,4607.81,0.0,0.0
CUST00045,CPTY00060,2,20151.33,0.0,0.0
CUST00045,CPTY00064,1,149482.08,0.0,0.0
CUST00045,CPTY00067,1,27857.14,0.0,0.0
CUST00045,CPTY00084,1,17199.46,1.0,0.0
CUST00045,CPTY00087,1,42384638.4,1.0,0.0
CUST00045,CPTY00091,1,63929.07,0.0,0.0
CUST00045,CPTY00092,2,38495.04,0.0,0.0
CUST00045,CPTY00093,1,746102.39,0.0,0.0
CUST00045,CPTY00102,1,4804.04,1.0,0.0
CUST00045,CPTY00112,1,78566.59,0.0,0.0
CUST00045,CPTY00117,1,227.11,0.0,0.0
CUST00045,CPTY00138,1,755358.64,0.0,0.0
CUST00045,CPTY00144,1,85328.58,0.0,0.0
CUST00045,CPTY00155,1,693723.6,0.0,0.0
CUST00045,CPTY00178,1,327126.57,0.0,0.0
CUST00045,CPTY00202,1,269176.72,0.0,0.0
CUST00045,CPTY00208,1,43762.26,0.0,0.0
CUST00045,CPTY00209,1,458941.26,0.0,0.0
CUST00045,CPTY00220,1,8439.75,1.0,0.0
CUST00045,CPTY00229,1,124873.38,0.0,0.0
CUST00045,CPTY00233,1,667.95,0.0,0.0
CUST00045,CPTY00249,1,2594.85,1.0,0.0
CUST00045,CPTY00256,1,126885.64,0.0,0.0
CUST00046,CPTY00008,1,245.38,0.0,0.0
CUST00046,CPTY00020,1,263206.48,1.0,0.0
CUST00046,CPTY00038,1,20376702.93,0.0,0.0
CUST00046,CPTY00040,1,69122.66,1.0,0.0
CUST00046,CPTY00041,1,22535.38,0.0,0.0
CUST00046,CPTY00043,1,1087.61,0.0,0.0
CUST00046,CPTY00049,1,488.18,0.0,0.0
CUST00046,CPTY00054,1,136952.38,0.0,0.0
CUST00046,CPTY00056,1,594516.97,0.0,0.0
CUST00046,CPTY00060,1,6635.29,0.0,0.0
CUST00046,CPTY00072,1,39324.43,0.0,0.0
CUST00046,CPTY00073,1,2810666.99,0.0,0.0
CUST00046,CPTY00084,1,20596.28,1.0,0.0
CUST00046,CPTY00106,1,5571.31,0.0,0.0
CUST00046,CPTY00112,2,66514.63,0.0,0.0
CUST00046,CPTY00114,1,20857.42,0.0,0.0
CUST00046,CPTY00126,1,14643.24,1.0,0.0
CUST00046,CPTY00128,1,297379.49,0.0,0.0
CUST00046,CPTY00141,1,520.52,0.0,0.0
CUST00046,CPTY00159,1,8071.66,0.0,0.0
CUST00046,CPTY00161,1,247848.9,0.0,0.0
CUST00046,CPTY00168,1,229239.71,0.0,0.0
CUST00046,CPTY00172,1,30511.74,0.0,0.0
CUST00046,CPTY00176,1,3921350.97,0.0,0.0
CUST00046,CPTY00180,1,5519.42,0.0,0.0
CUST00046,CPTY00182,1,27408.06,1.0,0.0
CUST00046,CPTY00183,1,232908.95,0.0,0.0
CUST00046,CPTY00189,1,8372.91,0.0,0.0
CUST00046,CPTY00190,1,4590.34,0.0,0.0
CUST00046,CPTY00208,1,5698.06,0.0,0.0
CUST00046,CPTY00214,1,1679.51,0.0,0.0
CUST00046,CPTY00220,2,2679162.0700000003,1.0,0.0
CUST00046,CPTY00242,1,197372.71,0.0,0.0
CUST00046,CPTY00246,1,3084.06,0.0,0.0
CUST00046,CPTY00250,1,2743.71,1.0,0.0
CUST00046,CPTY00256,1,8689.04,0.0,0.0
CUST00046,CPTY00260,1,8067.66,0.0,0.0
CUST00047,CPTY00024,1,19594.9,0.0,0.0
CUST00047,CPTY00028,1,90495.16,0.0,0.0
CUST00047,CPTY00033,1,116.45,0.0,0.0
CUST00047,CPTY00038,1,213703.32,1.0,0.0
CUST00047,CPTY00049,1,764873.32,1.0,0.0
CUST00047,CPTY00057,1,16524.31,0.0,0.0
CUST00047,CPTY00062,1,25233.61,0.0,0.0
CUST00047,CPTY00065,1,12823.62,0.0,0.0
CUST00047,CPTY00070,1,281446.98,1.0,1.0
CUST00047,CPTY00075,1,14054.39,0.0,0.0
CUST00047,CPTY00077,1,800678.3,0.0,0.0
CUST00047,CPTY00078,1,141442.76,0.0,0.0
CUST00047,CPTY00090,1,69933.71,0.0,0.0
CUST00047,CPTY00091,1,10654.88,0.0,0.0
CUST00047,CPTY00100,1,3553592.85,0.0,0.0
CUST00047,CPTY00104,1,47230.87,0.0,0.0
CUST00047,CPTY00135,1,1112.15,0.0,0.0
CUST00047,CPTY00136,1,5776.51,0.0,0.0
CUST00047,CPTY00145,1,3518.17,0.0,0.0
CUST00047,CPTY00151,1,1708443.29,1.0,0.0
CUST00047,CPTY00156,1,1545.7,0.0,0.0
CUST00047,CPTY00173,1,3665.11,0.0,0.0
CUST00047,CPTY00174,1,203853.61,1.0,1.0
CUST00047,CPTY00178,1,183016.14,0.0,0.0
CUST00047,CPTY00181,1,1140952.32,0.0,0.0
CUST00047,CPTY00185,2,422083.76,0.0,0.0
CUST00047,CPTY00201,1,458453.84,0.0,0.0
CUST00047,CPTY00202,2,55883.740000000005,1.0,0.0
CUST00047,CPTY00204,1,1551651.24,0.0,0.0
CUST00047,CPTY00208,1,24368.11,0.0,0.0
CUST00047,CPTY00210,1,50342.59,0.0,0.0
CUST00047,CPTY00223,1,6274975.64,1.0,0.0
CUST00047,CPTY00227,1,17746.31,0.0,0.0
CUST00047,CPTY00228,1,2554477.16,0.0,0.0
CUST00047,CPTY00232,1,58487.71,0.0,0.0
CUST00047,CPTY00243,1,323563.63,0.0,0.0
CUST00047,CPTY00250,1,4320.17,0.0,0.0
CUST00048,CPTY00007,1,14695.44,0.0,0.0
CUST00048,CPTY00025,1,179462.83,0.0,0.0
CUST00048,CPTY00034,1,1479.86,0.0,0.0
CUST00048,CPTY00038,1,2869.54,0.0,0.0
CUST00048,CPTY00041,1,50134.13,0.0,0.0
CUST00048,CPTY00051,1,189743.42,0.0,0.0
CUST00048,CPTY00067,1,32992.7,0.0,0.0
CUST00048,CPTY00069,1,6014.75,0.0,0.0
CUST00048,CPTY00082,1,5525.34,0.0,0.0
CUST00048,CPTY00091,1,5538.1,0.0,0.0
CUST00048,CPTY00094,1,556.17,1.0,0.0
CUST00048,CPTY00108,1,100951.07,0.0,0.0
CUST00048,CPTY00127,1,77961.03,0.0,0.0
CUST00048,CPTY00129,1,6604.9,0.0,0.0
CUST00048,CPTY00151,1,1835.52,0.0,0.0
CUST00048,CPTY00152,2,464593.96,0.0,1.0
CUST00048,CPTY00157,1,25407.04,0.0,0.0
CUST00048,CPTY00158,1,42592.98,0.0,0.0
CUST00048,CPTY00159,1,1282170.01,0.0,0.0
CUST00048,CPTY00160,1,976626.96,0.0,0.0
CUST00048,CPTY00161,1,117244.35,0.0,0.0
CUST00048,CPTY00164,1,64124.03,0.0,0.0
CUST00048,CPTY00168,1,697.39,0.0,0.0
CUST00048,CPTY00172,1,24910.86,0.0,0.0
CUST00048,CPTY00177,1,614.63,1.0,0.0
CUST00048,CPTY00184,1,26628.15,0.0,0.0
CUST00048,CPTY00185,1,200821.55,0.0,0.0
CUST00048,CPTY00187,1,198492.79,0.0,0.0
CUST00048,CPTY00202,1,159265.58,0.0,0.0
CUST00048,CPTY00211,1,490903.49,0.0,0.0
CUST00048,CPTY00213,3,428360.09,0.0,0.0
CUST00048,CPTY00233,1,588620.39,1.0,0.0
CUST00048,CPTY00234,1,6377.0,0.0,0.0
CUST00048,CPTY00243,1,586617.74,1.0,0.0
CUST00049,CPTY00007,3,1343172.4100000001,0.0,0.0
CUST00049,CPTY00010,1,1411.93,0.0,0.0
CUST00049,CPTY00016,1,3068.6,0.0,0.0
CUST00049,CPTY00017,1,5024.55,1.0,0.0
CUST00049,CPTY00019,1,2592145.96,0.0,0.0
CUST00049,CPTY00020,1,1373974.1,0.0,0.0
CUST00049,CPTY00026,1,12538.5,1.0,0.0
CUST00049,CPTY00031,2,1044088.67,0.0,1.0
CUST00049,CPTY00045,1,5698.29,0.0,0.0
CUST00049,CPTY00046,1,47231.39,1.0,0.0
CUST00049,CPTY00053,1,427.17,0.0,0.0
CUST00049,CPTY00069,2,28577.17,0.0,0.0
CUST00049,CPTY00075,1,26935.05,0.0,0.0
CUST00049,CPTY00082,1,14899526.92,1.0,0.0
CUST00049,CPTY00085,1,80458.72,0.0,0.0
CUST00049,CPTY00086,1,6656.51,1.0,0.0
CUST00049,CPTY00089,1,19484.28,1.0,0.0
CUST00049,CPTY00090,1,3924.86,0.0,0.0
CUST00049,CPTY00105,1,4923.84,0.0,0.0
CUST00049,CPTY00121,2,196377.91,0.0,0.0
CUST00049,CPTY00147,1,47963.73,0.0,0.0
CUST00049,CPTY00148,1,73366.52,0.0,0.0
CUST00049,CPTY00156,1,14940.11,0.0,0.0
CUST00049,CPTY00166,1,425931.81,0.0,0.0
CUST00049,CPTY00170,1,3542.69,0.0,0.0
CUST00049,CPTY00180,2,6796.72,2.0,0.0
CUST00049,CPTY00184,1,4240.4,0.0,0.0
CUST00049,CPTY00187,1,5721.18,0.0,0.0
CUST00049,CPTY00189,1,4408.38,0.0,0.0
CUST00049,CPTY00197,1,1646.23,0.0,0.0
CUST00049,CPTY00199,1,147111.89,0.0,0.0
CUST00049,CPTY00205,1,54327.67,1.0,0.0
CUST00049,CPTY00216,1,64221.92,0.0,0.0
CUST00049,CPTY00226,1,518381.46,0.0,0.0
CUST00049,CPTY00230,1,1858358.61,0.0,0.0
CUST00049,CPTY00232,1,57775.2,0.0,0.0
CUST00049,CPTY00249,1,3923.1,0.0,0.0
CUST00049,CPTY00250,1,29329.19,0.0,0.0
CUST00050,CPTY00016,1,7257.18,0.0,0.0
CUST00050,CPTY00028,1,814052.17,0.0,0.0
CUST00050,CPTY00041,1,88225.84,0.0,0.0
CUST00050,CPTY00044,1,506673.84,0.0,0.0
CUST00050,CPTY00052,1,40289.41,0.0,0.0
CUST00050,CPTY00066,1,17959.63,0.0,0.0
CUST00050,CPTY00097,1,24896.97,0.0,0.0
CUST00050,CPTY00102,1,3912.95,1.0,0.0
CUST00050,CPTY00113,1,11869.51,0.0,0.0
CUST00050,CPTY00133,1,3705.71,0.0,0.0
CUST00050,CPTY00141,1,33236.69,0.0,0.0
CUST00050,CPTY00160,1,3513.44,1.0,0.0
CUST00050,CPTY00174,1,497067.17,0.0,0.0
CUST00050,CPTY00176,1,8900.4,0.0,0.0
CUST00050,CPTY00177,1,725712.99,0.0,0.0
CUST00050,CPTY00179,1,140581.07,0.0,0.0
CUST00050,CPTY00191,1,97861.24,0.0,0.0
CUST00050,CPTY00201,1,1097.54,0.0,0.0
CUST00050,CPTY00211,1,72713019.92,0.0,0.0
CUST00050,CPTY00212,1,1113520.57,0.0,0.0
CUST00050,CPTY00213,1,236981.71,0.0,0.0
CUST00050,CPTY00223,1,211286.44,0.0,0.0
CUST00050,CPTY00228,1,6974.85,0.0,0.0
CUST00050,CPTY00231,1,3137.78,0.0,0.0
CUST00050,CPTY00236,1,18418.08,0.0,0.0
CUST00050,CPTY00237,1,74480.18,1.0,0.0
CUST00050,CPTY00244,1,606.22,0.0,0.0
CUST00050,CPTY00249,1,358165.46,0.0,0.0
CUST00050,CPTY00257,1,168415.09,0.0,0.0
CUST00051,CPTY00009,1,1171.11,0.0,0.0
CUST00051,CPTY00014,1,260810.62,0.0,0.0
CUST00051,CPTY00015,1,6950.97,0.0,0.0
CUST00051,CPTY00022,1,1068137.17,1.0,0.0
CUST00051,CPTY00029,2,71346946.15,0.0,0.0
CUST00051,CPTY00039,1,7501.81,0.0,0.0
CUST00051,CPTY00046,1,3399280.29,0.0,0.0
CUST00051,CPTY00079,1,669289.26,0.0,0.0
CUST00051,CPTY00080,1,87737.5,0.0,0.0
CUST00051,CPTY00085,1,7488.37,0.0,0.0
CUST00051,CPTY00100,1,3763.58,0.0,0.0
CUST00051,CPTY00106,1,15071.21,0.0,0.0
CUST00051,CPTY00107,1,2587666.11,0.0,0.0
CUST00051,CPTY00108,1,530287.14,0.0,0.0
CUST00051,CPTY00109,1,23268.68,1.0,0.0
CUST00051,CPTY00111,1,5941.63,1.0,0.0
CUST00051,CPTY00125,1,18023.61,0.0,0.0
CUST00051,CPTY00128,1,671881.62,0.0,0.0
CUST00051,CPTY00155,1,516583.69,1.0,0.0
CUST00051,CPTY00177,1,54086.17,0.0,0.0
CUST00051,CPTY00188,1,5609.44,0.0,0.0
CUST00051,CPTY00208,1,15915.19,0.0,0.0
CUST00051,CPTY00215,1,15966492.32,0.0,0.0
CUST00051,CPTY00221,1,35199.18,0.0,0.0
CUST00051,CPTY00229,1,172084.62,0.0,0.0
CUST00051,CPTY00233,1,38291.39,0.0,1.0
CUST00051,CPTY00236,1,3719528.27,0.0,0.0
CUST00052,CPTY00015,1,347519.24,0.0,0.0
CUST00052,CPTY00040,1,11857.61,0.0,0.0
CUST00052,CPTY00066,1,77634.67,0.0,0.0
CUST00052,CPTY00071,1,289.13,0.0,0.0
CUST00052,CPTY00079,1,9592.26,0.0,0.0
CUST00052,CPTY00087,1,1338.05,1.0,0.0
CUST00052,CPTY00092,1,9552.1,0.0,0.0
CUST00052,CPTY00100,2,17838.54,0.0,0.0
CUST00052,CPTY00111,1,447662.41,0.0,0.0
CUST00052,CPTY00121,1,4192.65,0.0,0.0
CUST00052,CPTY00142,1,12471.66,1.0,0.0
CUST00052,CPTY00143,1,7572.41,0.0,0.0
CUST00052,CPTY00146,1,2034.62,0.0,0.0
CUST00052,CPTY00148,1,6092.12,1.0,0.0
CUST00052,CPTY00150,1,8288.92,0.0,0.0
CUST00052,CPTY00158,1,10936167.28,0.0,0.0
CUST00052,CPTY00161,1,475.15,0.0,0.0
CUST00052,CPTY00180,1,8345.36,0.0,0.0
CUST00052,CPTY00187,1,5124.15,0.0,0.0
CUST00052,CPTY00190,1,2999.62,0.0,0.0
CUST00052,CPTY00194,1,68278.68,0.0,0.0
CUST00052,CPTY00224,1,921.95,0.0,0.0
CUST00052,CPTY00225,1,295.61,0.0,0.0
CUST00052,CPTY00226,1,64758.22,1.0,0.0
CUST00052,CPTY00247,1,3081181.25,0.0,1.0
CUST00052,CPTY00253,1,1719.95,0.0,0.0
CUST00052,CPTY00254,1,10394.57,0.0,0.0
CUST00053,CPTY00001,1,37493682.56,0.0,0.0
CUST00053,CPTY00006,1,364208.15,0.0,0.0
CUST00053,CPTY00008,1,241388.72,0.0,0.0
CUST00053,CPTY00014,1,2100.08,0.0,0.0
CUST00053,CPTY00028,1,549.84,0.0,0.0
CUST00053,CPTY00030,1,681.4,0.0,0.0
CUST00053,CPTY00036,1,7507039.78,0.0,0.0
CUST00053,CPTY00043,1,7782.41,0.0,0.0
CUST00053,CPTY00063,3,103035.55,0.0,0.0
CUST00053,CPTY00068,2,8185.84,1.0,0.0
CUST00053,CPTY00076,1,20866.88,0.0,0.0
CUST00053,CPTY00079,1,35664.8,0.0,1.0
CUST00053,CPTY00080,1,12786.24,0.0,0.0
CUST00053,CPTY00081,1,1952.21,0.0,0.0
CUST00053,CPTY00085,1,6695.68,0.0,0.0
CUST00053,CPTY00086,1,338564.01,0.0,0.0
CUST00053,CPTY00088,1,9207.76,0.0,0.0
CUST00053,CPTY00102,1,280893.94,0.0,0.0
CUST00053,CPTY00116,1,8009.39,0.0,0.0
CUST00053,CPTY00124,1,100822.52,1.0,0.0
CUST00053,CPTY00135,1,6605.85,1.0,0.0
CUST00053,CPTY00136,1,293102.39,0.0,0.0
CUST00053,CPTY00140,2,171375.82,0.0,0.0
CUST00053,CPTY00145,1,154912.74,0.0,0.0
CUST00053,CPTY00146,1,53767.97,0.0,0.0
CUST00053,CPTY00167,1,54613.66,0.0,0.0
CUST00053,CPTY00173,2,114496.15999999999,1.0,0.0
CUST00053,CPTY00174,1,14893.83,0.0,0.0
CUST00053,CPTY00184,1,13183.3,0.0,0.0
CUST00053,CPTY00189,1,16707.13,0.0,0.0
CUST00053,CPTY00194,1,23145.31,0.0,0.0
CUST00053,CPTY00239,1,8568.64,1.0,0.0
CUST00053,CPTY00249,1,10263.25,0.0,0.0
CUST00054,CPTY00008,1,1881534.61,1.0,0.0
CUST00054,CPTY00013,1,470642.02,0.0,0.0
CUST00054,CPTY00016,1,19453.31,0.0,0.0
CUST00054,CPTY00026,1,8674.79,0.0,0.0
CUST00054,CPTY00027,1,87285.28,1.0,0.0
CUST00054,CPTY00028,1,4979.63,0.0,0.0
CUST00054,CPTY00031,1,12552.08,0.0,1.0
CUST00054,CPTY00034,1,56465.48,0.0,0.0
CUST00054,CPTY00045,1,185386.88,0.0,0.0
CUST00054,CPTY00047,1,2009.24,0.0,0.0
CUST00054,CPTY00057,1,44430.46,0.0,0.0
CUST00054,CPTY00060,1,2492478.55,1.0,0.0
CUST00054,CPTY00062,1,220888.47,1.0,0.0
CUST00054,CPTY00068,1,85043.37,0.0,0.0
CUST00054,CPTY00069,1,474873.2,0.0,0.0
CUST00054,CPTY00077,1,3039.72,0.0,0.0
CUST00054,CPTY00101,1,1321.14,0.0,0.0
CUST00054,CPTY00103,1,12672.23,0.0,0.0
CUST00054,CPTY00105,1,71041.76,1.0,0.0
CUST00054,CPTY00112,1,565023.25,0.0,0.0
CUST00054,CPTY00126,1,2958.71,0.0,0.0
CUST00054,CPTY00136,1,8116.85,0.0,0.0
CUST00054,CPTY00148,1,33684.97,0.0,0.0
CUST00054,CPTY00152,1,8664.86,1.0,0.0
CUST00054,CPTY00159,1,71614.81,0.0,0.0
CUST00054,CPTY00162,2,244060.42,0.0,0.0
CUST00054,CPTY00164,1,336582.27,0.0,0.0
CUST00054,CPTY00176,1,361855.13,0.0,0.0
CUST00054,CPTY00188,1,131287.44,0.0,0.0
CUST00054,CPTY00197,1,43190515.15,0.0,1.0
CUST00054,CPTY00200,1,26353.07,0.0,0.0
CUST00054,CPTY00208,1,73196.74,0.0,0.0
CUST00054,CPTY00223,1,146411.2,0.0,0.0
CUST00054,CPTY00240,1,58585.77,0.0,0.0
CUST00054,CPTY00242,1,19762.62,0.0,0.0
CUST00054,CPTY00245,1,68767852.78,0.0,0.0
CUST00054,CPTY00252,1,12872.52,0.0,0.0
CUST00054,CPTY00260,1,48485.41,0.0,0.0
CUST00055,CPTY00014,1,142126.78,0.0,0.0
CUST00055,CPTY00018,1,6406.08,0.0,0.0
CUST00055,CPTY00028,1,445498.68,0.0,0.0
CUST00055,CPTY00031,1,74744.83,0.0,0.0
CUST00055,CPTY00033,1,728415.28,0.0,1.0
CUST00055,CPTY00036,1,901195.45,0.0,0.0
CUST00055,CPTY00037,1,17521.41,1.0,0.0
CUST00055,CPTY00053,2,413714.13,0.0,0.0
CUST00055,CPTY00055,1,81406.26,0.0,0.0
CUST00055,CPTY00067,2,61685.049999999996,0.0,0.0
CUST00055,CPTY00072,1,44905.57,0.0,0.0
